농어민문화체육센터,1,6,DC차데모 + AC3상 + DC콤보,충전가능,전라남도 완도군 완도읍 개포로 111,34.315386,126.7420157,정보없음,환경부,1661-9408,2.02E+13,급속(50kW)
포항시청,1,3,DC차데모 + AC3상,충전가능,"경상북도 포항시 남구 시청로 1, 포항시청 민원주차장 입구",36.019182,129.343298,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
포항 남구청,1,6,DC차데모 + AC3상 + DC콤보,충전가능,경상북도 포항시 남구 희망대로 790,36.008702,129.359219,정보없음,환경부,1661-9408,2.02E+13,급속(50kW)
흥해읍사무소,1,6,DC차데모 + AC3상 + DC콤보,충전가능,"경상북도 포항시 북구 흥해읍 동해대로 1511, 주차장",36.107248,129.341988,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
포항시 청소년수련관,1,6,DC차데모 + AC3상 + DC콤보,충전가능,경상북도 포항시 북구 삼호로 533,36.0756518,129.397061,정보없음,환경부,1661-9408,2.02E+13,급속(50kW)
영일대1주차장,1,6,DC차데모 + AC3상 + DC콤보,충전가능,경상북도 포항시 북구 해안로82,36.06175,129.3807566,정보없음,환경부,1661-9408,2.02E+13,급속(50kW)
포은도서관,1,1,DC차데모,충전가능,경상북도 포항시 북구 삼호로 31포항시립 포은도서관,36.0436178,129.3677215,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
김천휴게소(서울방향),1,6,DC차데모 + AC3상 + DC콤보,충전가능,"경상북도 김천시 농소면 경부고속도로 194, 주유소 옆",36.131093,128.16334,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
김천휴게소(부산방향),1,6,DC차데모 + AC3상 + DC콤보,충전가능,"경상북도 김천시 농소면 경부고속도로 193, 주차장",36.129385,128.164209,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
녹색미래과학관,1,6,DC차데모 + AC3상 + DC콤보,충전가능,경상북도 김천시 혁신6로 31,36.1239032,128.1850149,정보없음,환경부,1661-9408,2.02E+13,급속(50kW)
안동시청,1,6,DC차데모 + AC3상 + DC콤보,충전가능,"경상북도 안동시 퇴계로 115, 좌측 주차장",36.5678017,128.7299906,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
안동휴게소(부산방향),1,6,DC차데모 + AC3상 + DC콤보,충전가능,경상북도 안동시 풍산읍 계평리,36.5526751,128.6421175,정보없음,환경부,1661-9408,2.02E+13,급속(50kW)
안동휴게소(춘천방향),1,6,DC차데모 + AC3상 + DC콤보,충전가능,경상북도 안동시 풍산읍 계평리 ,36.5527465,128.6447331,정보없음,환경부,1661-9408,2.02E+13,급속(50kW)
구미보건소,1,6,DC차데모 + AC3상 + DC콤보,충전가능,경상북도 구미시 선산대로 111,36.139915,128.345979,정보없음,환경부,1661-9408,2.02E+13,급속(50kW)
영천휴게소(포항방향),1,6,DC차데모 + AC3상 + DC콤보,충전가능,경상북도 영천시 임고면 금대리,36.0510309,129.0438883,정보없음,환경부,1661-9408,2.02E+13,급속(50kW)
영천휴게소(대구방향),1,6,DC차데모 + AC3상 + DC콤보,충전가능,경상북도 영천시 임고면 금대리,36.0533978,129.0432884,정보없음,환경부,1661-9408,2.02E+13,급속(50kW)
신녕면복지회관,1,6,DC차데모 + AC3상 + DC콤보,충전가능,경상북도 영천시 신녕면 화성중앙길 28,36.0446055,128.7894486,정보없음,환경부,1661-9408,2.02E+13,급속(50kW)
화서휴게소(상주방향),1,6,DC차데모 + AC3상 + DC콤보,충전가능,경상북도 상주시 화서면 터골길 51-25 ,36.4444327,127.9212623,정보없음,환경부,1661-9408,2.02E+13,급속(50kW)
군위군청,1,6,DC차데모 + AC3상 + DC콤보,충전가능,경상북도 군위군 군위읍 군청로 200,36.2431677,128.572398,정보없음,환경부,1661-9408,2.02E+13,급속(50kW)
청송군청,1,6,DC차데모 + AC3상 + DC콤보,충전가능,경상북도 청송군 청송읍 군청로 51,36.4354425,129.0573457,정보없음,환경부,1661-9408,2.02E+13,급속(50kW)
강구면사무소,1,6,DC차데모 + AC3상 + DC콤보,충전가능,경상북도 영덕군 강구면 동해대로 4526,36.3612309,129.3786192,정보없음,환경부,1661-9408,2.02E+13,급속(50kW)
청도새마을휴게소(부산방향),1,6,DC차데모 + AC3상 + DC콤보,충전가능,"경상북도 청도군  청도읍  하지길 59-49, 휴게소와 주유소 사이",35.5948396,128.7670422,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
청도새마을휴게소(대구방향),1,6,DC차데모 + AC3상 + DC콤보,충전가능,"경상북도 청도군  청도읍  하지길 59-50, 휴게소와 주유소 사이",35.5950438,128.7694794,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
고령군청,1,6,DC차데모 + AC3상 + DC콤보,충전가능,경상북도 고령군 대가야읍 왕릉로 55,35.7256443,128.2624701,정보없음,환경부,1661-9408,2.02E+13,급속(50kW)
남성주휴게소(양평방향),1,6,DC차데모 + AC3상 + DC콤보,충전가능,경상북도 성주군 용암면 본리리,35.8584861,128.3197036,정보없음,환경부,1661-9408,2.02E+13,급속(50kW)
남성주휴게소(창원방향),1,6,DC차데모 + AC3상 + DC콤보,충전가능,경상북도 성주군 선남면 명포리,35.8696384,128.3167169,정보없음,환경부,1661-9408,2.02E+13,급속(50kW)
동명휴게소(부산방향),1,6,DC차데모 + AC3상 + DC콤보,충전가능,경상북도 칠곡군 동명면 중앙고속도로 123 ,36.0077034,128.5460538,정보없음,환경부,1661-9408,2.02E+13,급속(50kW)
동명휴게소(춘천방향),1,6,DC차데모 + AC3상 + DC콤보,충전가능,경상북도 칠곡군 동명면 중앙고속도로 122 ,36.0068197,128.5488571,정보없음,환경부,1661-9408,2.02E+13,급속(50kW)
울릉군북면사무소,1,1,DC차데모,충전가능,"경상북도 울릉군 북면 천부2길 15, 울릉군 북면사무소 주차장",37.541,130.8745,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
울릉군서면사무소,1,1,DC차데모,충전가능,"경상북도 울릉군 서면 남양4길 31, 울릉군 서면사무소 주차장",37.4684,130.8385,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
마금산온천 제2공구공영주차장,1,3,DC차데모 + AC3상,충전가능,경상남도 창원시 의창구 북면 신촌리 407-1마금산온천 제2공구 공영주차장,35.356477,128.608545,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
웅동2동주민센터,1,3,DC차데모 + AC3상,충전가능,"경상남도 창원시 진해구 용재로 46, 웅동2동 주민센터 주차장 내",35.101011,128.814433,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
롯데마트 삼계점,1,1,DC차데모,충전가능,"경상남도 창원시 마산회원구 내서읍 경남대로 927, 지상주차장 출입구",35.233023,128.504094,10:00~24:00,환경부,1661-9408,2.02E+13,급속(50kW)
구산면사무소,1,1,DC차데모,충전가능,"경상남도 창원시 마산합포구 구산면 구산로 554, 구산면사무소 주차장",35.119458,128.580613,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
경남도청,1,6,DC차데모 + AC3상 + DC콤보,충전가능,"경상남도 창원시 의창구   중앙대로 300, 정문 우측",35.2370421,128.6918934,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
속천 공영주차장,1,6,DC차데모 + AC3상 + DC콤보,충전가능,"경상남도 창원시 진해구 제황산동 24-55, 주차장",35.144929,128.673279,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
홈플러스 마산점,1,3,DC차데모 + AC3상,충전가능,"경상남도 창원시 마산회원구 삼호로 56, 지하주차장 2층",35.22261,128.585767,09:00~24:00,환경부,1661-9408,2.02E+13,급속(50kW)
진주시청,1,6,DC차데모 + AC3상 + DC콤보,충전가능,"경상남도 진주시 동진로 155, 지하주차장 1층 라-1구역",35.180378,128.108884,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
경상남도 서부청사,1,6,DC차데모 + AC3상 + DC콤보,충전가능,경상남도 진주시 월아산로 2026,35.2129639,128.1233299,정보없음,환경부,1661-9408,2.02E+13,급속(50kW)
진해해양공원,1,3,DC차데모 + AC3상,충전중,"경상남도 창원시 진해구 명동로 62, 진해해양공원 지상전망대 옆",35.092286,128.719427,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
신세계종합정비,1,6,DC차데모 + AC3상 + DC콤보,충전가능,경상남도 통영시 광도면 죽림리 292-33,34.8789124,128.4133694,정보없음,환경부,1661-9408,2.02E+13,급속(50kW)
진영휴게소(순천방향),1,6,DC차데모 + AC3상 + DC콤보,충전가능,"경상남도 김해시 진영읍 우동리 289-1, 주차장",35.279854,128.715633,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
진영휴게소(부산방향),1,6,DC차데모 + AC3상 + DC콤보,충전가능,"경상남도 김해시 진영읍 하계로96번길 94-4, 주유소 옆 주차장",35.278424,128.715401,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
김해시 장유출장소,1,6,DC차데모 + AC3상 + DC콤보,충전가능,경상남도 김해시 부곡로 57,35.2090443,128.798395,정보없음,환경부,1661-9408,2.02E+13,급속(50kW)
진영문화센터,1,6,DC차데모 + AC3상 + DC콤보,충전가능,경상남도 김해시 진영읍 김해대로 440,35.3049134,128.7374389,정보없음,환경부,1661-9408,2.02E+13,급속(50kW)
거제휴게소(거제해양파크),1,6,DC차데모 + AC3상 + DC콤보,충전가능,경상남도 거제시 거제대로 1068,34.9723153,128.6938807,정보없음,환경부,1661-9408,2.02E+13,급속(50kW)
양산종합운동장,1,6,DC차데모 + AC3상 + DC콤보,충전가능,"경상남도 양산시 양산대로 849, 운동장 앞 도로쪽 주차장",35.345814,129.033713,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
고성공룡나라휴게소(하남방향),1,6,DC차데모 + AC3상 + DC콤보,충전가능,경상남도 고성군 대가면 통영대전고속도로 32 ,35.0570523,128.2513447,정보없음,환경부,1661-9408,2.02E+13,급속(50kW)
고성공룡나라휴게소(통영방향),1,6,DC차데모 + AC3상 + DC콤보,충전가능,경상남도 고성군 대가면 통영대전고속도로 29 ,35.0515247,128.2640664,정보없음,환경부,1661-9408,2.02E+13,급속(50kW)
이순신순국공원 ,1,6,DC차데모 + AC3상 + DC콤보,충전중,경상남도 남해군 고현면 차면리 ,34.9105664,127.8587754,정보없음,환경부,1661-9408,2.02E+13,급속(50kW)
하동군청,1,6,DC차데모 + AC3상 + DC콤보,충전가능,경상남도 하동군 하동읍 군청로 23,35.0673835,127.7511601,정보없음,환경부,1661-9408,2.02E+13,급속(50kW)
석풍휴게소,1,6,DC차데모 + AC3상 + DC콤보,충전가능,경상남도 산청군 신안면 산청대로 1169,35.3629543,127.9186023,정보없음,환경부,1661-9408,2.02E+13,급속(50kW)
함양휴게소(하남방향),1,6,DC차데모 + AC3상 + DC콤보,충전가능,경상남도 함양군 지곡면 보산리,35.5517867,127.7601314,정보없음,환경부,1661-9408,2.02E+13,급속(50kW)
함양휴게소(통영방향),1,6,DC차데모 + AC3상 + DC콤보,충전가능,경상남도 함양군 지곡면 보산리,35.5510049,127.7588744,정보없음,환경부,1661-9408,2.02E+13,급속(50kW)
조망공원,1,6,DC차데모 + AC3상 + DC콤보,충전중,경상남도 함양군  함양읍  고운로 161-51(신관리 820-10),35.5244553,127.7438188,정보없음,환경부,1661-9408,2.02E+13,급속(50kW)
거창휴게소(옥포방향),1,6,DC차데모 + AC3상 + DC콤보,충전가능,경상남도 거창군 가조면 도리,35.7056972,128.0571946,정보없음,환경부,1661-9408,2.02E+13,급속(50kW)
거창휴게소(고서방향),1,6,DC차데모 + AC3상 + DC콤보,충전가능,경상남도 거창군 가조면 도리 산189-1 ,35.7084155,128.0576192,정보없음,환경부,1661-9408,2.02E+13,급속(50kW)
거창군청,1,6,DC차데모 + AC3상 + DC콤보,충전가능,경상남도 거창군 거창읍 중앙로 103,35.6869125,127.9092271,정보없음,환경부,1661-9408,2.02E+13,급속(50kW)
합천군청,1,6,DC차데모 + AC3상 + DC콤보,충전가능,경상남도 합천군 합천읍 동서로 119,35.5666565,128.1667084,정보없음,환경부,1661-9408,2.02E+13,급속(50kW)
제주도청 1청사,1,6,DC차데모 + AC3상 + DC콤보,충전가능,제주특별자치도 제주시 문연로 6 제주특별자치도청,33.489471,126.498023,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
제주시청,1,3,DC차데모 + AC3상,충전가능,"제주특별자치도 제주시 광양9길 10, 제주시청 입구 좌측 주차장",33.5001892,126.5315697,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
제주도청 제2청사,1,3,DC차데모 + AC3상,충전가능,"제주특별자치도 제주시 문연로 30, 제주도청 제2청사 입구 좌측 본관 주차장",33.4893991,126.5008382,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
제주애월읍사무소,1,6,DC차데모 + AC3상 + DC콤보,충전가능,"제주특별자치도 제주시 애월읍 일주서로 6322, 본관 주차장",33.461946,126.329684,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
구좌읍사무소,1,3,DC차데모 + AC3상,충전가능,제주특별자치도 제주시 구좌읍 일주동로 3116,33.5226586,126.8524743,정보없음,환경부,1661-9408,2.02E+13,급속(50kW)
산굼부리,1,3,DC차데모 + AC3상,충전가능,"제주특별자치도 제주시 조천읍 비자림로 768, 본관 주차장",33.43494,126.689497,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
한경면체육관,1,3,DC차데모 + AC3상,충전가능,"제주특별자치도 제주시 한경면 칠전로 41, 본관 주차장",33.301417,126.18456,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
한라도서관,1,6,DC차데모 + AC3상 + DC콤보,충전가능,"제주특별자치도 제주시 오남로 221, 본관 주차장",33.47638,126.516046,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
거문오름,1,3,DC차데모 + AC3상,충전가능,"제주특별자치도 제주시 조천읍 선교로 569-36, 소형주차장",33.454821,126.711711,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
동백동산습지센터,1,3,DC차데모 + AC3상,충전가능,"제주특별자치도 제주시 조천읍 선흘리 산12, 주차장 입구 좌측",33.509482,126.715279,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
어리목휴게소,1,3,DC차데모 + AC3상,충전가능,"제주특별자치도 제주시 1100로 2070-61, 오른쪽 화장실 앞",33.392682,126.494605,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
제주현대미술관,1,3,DC차데모 + AC3상,충전가능,"제주특별자치도 제주시 한경면 저지리 2114-82, 제주현대미술관 입구 주차장 D구역",33.339881,126.265681,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
관음사지구안내소,1,3,DC차데모 + AC3상,충전가능,"제주특별자치도 제주시 산록북로 660, 관음사지구 안내소 좌측 잔디주차장",33.422292,126.54999,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
비자림,1,3,DC차데모 + AC3상,충전가능,"제주특별자치도 제주시 구좌읍 비자숲길 55, 주차장 좌측 화장실 앞",33.491322,126.811378,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
제주소방서 항만119센터,1,3,DC차데모 + AC3상,충전가능,제주특별자치도 제주시 임항로 146,33.520126,126.539366,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
노형동주민센터,1,6,DC차데모 + AC3상 + DC콤보,충전가능,"제주특별자치도 제주시 노형9길 9-4, 주차장",33.483044,126.47712,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
노형동주민센터,3,6,DC차데모 + AC3상 + DC콤보,충전가능,"제주특별자치도 제주시 노형9길 9-4, ",33.483044,126.47712,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
방송통신융합센터,1,6,DC차데모 + AC3상 + DC콤보,충전가능,"제주특별자치도 제주시 첨단로 241, 주차장",33.450595,126.572484,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
삼양동주민센터,1,6,DC차데모 + AC3상 + DC콤보,충전가능,"제주특별자치도 제주시 지석13길 6, 주차장",33.521855,126.585704,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
녹고뫼안트레안내센터,1,6,DC차데모 + AC3상 + DC콤보,충전가능,"제주특별자치도 제주시 애월읍 녹고메길 165, 도로쪽 주차장",33.406661,126.407582,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
돌문화공원,1,6,DC차데모 + AC3상 + DC콤보,충전중,"제주특별자치도 제주시 조천읍 남조로 2023, 장애인주차장 2번",33.445733,126.663812,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
봉성리종합복지회관,1,6,DC차데모 + AC3상 + DC콤보,충전가능,제주특별자치도 제주시 애월읍 봉성로 105,33.42191,126.312239,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
제주종합경기장1,1,6,DC차데모 + AC3상 + DC콤보,충전가능,"제주특별자치도 제주시 서광로2길 24, 실내수영장 앞 주차장",33.4960616,126.5165158,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
쇠소깍 공영주차장,1,6,DC차데모 + AC3상 + DC콤보,충전가능,"제주특별자치도 서귀포시 쇠소깍로 104, 쇠소깍 끝 주차장",33.253953,126.622305,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
생물종다양성연구소,1,6,DC차데모 + AC3상 + DC콤보,충전가능,"제주특별자치도 서귀포시 남원읍 신례동로 338, 입구 왼쪽",33.315983,126.635567,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
제주종합경기장2,1,6,DC차데모 + AC3상 + DC콤보,충전가능,"제주특별자치도 제주시   서광로2길 24, 애향운동장 앞 주차장",33.4955068,126.5164952,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
제주농업기술원,1,3,DC차데모 + AC3상,충전가능,"제주특별자치도 서귀포시 중산간서로 212, 농업기술원 민원인 주차장 안쪽",33.261116,126.488334,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
성산읍사무소,1,6,DC차데모 + AC3상 + DC콤보,충전가능,"제주특별자치도 서귀포시 성산읍 일주동로 4330, 본관 주차장",33.442425,126.911104,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
표선면사무소,1,6,DC차데모 + AC3상 + DC콤보,충전가능,제주특별자치도 서귀포시 표선면 표선중앙로 74,33.3264183,126.8319414,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
제주서귀포시청 제1청사,1,6,DC차데모 + AC3상 + DC콤보,충전가능,제주특별자치도 서귀포시 중앙로 105,33.253965,126.560237,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
제주일출랜드,1,3,DC차데모 + AC3상,충전가능,"제주특별자치도 서귀포시 성산읍 중산간동로 4150-30, 본관 주차장",33.383533,126.841366,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
제주국제컨벤션센터,1,3,DC차데모 + AC3상,충전가능,"제주특별자치도 서귀포시 중문관광로 224, 본관 주차장 면세점 앞 대형주차장",33.24163,126.425461,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
제주영어교육도시,1,3,DC차데모 + AC3상,충전가능,"제주특별자치도 서귀포시 대정읍 구억리 625-1, 지원사무소 앞 주차장",33.28766,126.282067,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
산방산,1,3,DC차데모 + AC3상,충전가능,"제주특별자치도 서귀포시 안덕면 사계리 163-1, 산방산 주차장 장애인 주차구역 앞",33.235943,126.31199,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
성읍민속마을,1,3,DC차데모 + AC3상,충전가능,"제주특별자치도 서귀포시 표선면 성읍정의현로22번길 7-1, 성읍민속마을 주차장 우측 끝",33.384464,126.801201,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
중문랜드,1,3,DC차데모 + AC3상,충전가능,"제주특별자치도 서귀포시 소보리당로164번길 62, 주차장 좌측",33.263975,126.385209,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
서귀포천지연폭포,1,3,DC차데모 + AC3상,충전가능,"제주특별자치도 서귀포시   남성중로 2-15, 천지연폭포 매표소 앞",33.244797,126.559957,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
제주월드컵경기장,1,6,DC차데모 + AC3상 + DC콤보,충전가능,제주특별자치도 서귀포시 법환동 870,33.247468,126.511083,정보없음,환경부,1661-9408,2.02E+13,급속(50kW)
정부세종청사,1,3,DC차데모 + AC3상,충전가능,"세종특별자치시 다솜2로 11, 정부세종청사 종합안내실 정문 우측도보",36.504682,127.262851,"주중 24시간 (주말, 공휴일: 이용불가)",환경부,1661-9408,2.02E+13,급속(50kW)
첫마을 BRT 환승주차장 A,1,6,DC차데모 + AC3상 + DC콤보,충전가능,세종특별자치시 나성남로 7-7 BRT환승센터 B주차장 B1 (나성동 531),36.482178,127.260583,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
첫마을 BRT 환승주차장 B,1,6,DC차데모 + AC3상 + DC콤보,충전가능,세종특별자치시 나성남로 7-7 BRT환승센터 B주차장 B1 (나성동 778),36.481515,127.262794,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
하모2리주차장,1,6,DC차데모 + AC3상 + DC콤보,충전가능,제주특별자치도 서귀포시 대정읍 하모리 1513,33.223931,126.252615,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
외도동 주민센터,1,6,DC차데모 + AC3상 + DC콤보,충전가능,제주특별자치도 제주시 일주서로 7350,33.4929876,126.4321126,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
건입동 주민센터,1,6,DC차데모 + AC3상 + DC콤보,충전가능,제주특별자치도 제주시 만덕로 18,33.5150111,126.5315205,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
해군호텔,1,6,DC차데모 + AC3상 + DC콤보,충전가능,제주특별자치도 제주시 해안마을서2길 19,33.459444,126.44827,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
제주농업기술센터,1,6,DC차데모 + AC3상 + DC콤보,충전가능,제주특별자치도 제주시 애월읍 상귀길 173,33.4581346,126.403875,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
만장굴,1,6,DC차데모 + AC3상 + DC콤보,충전가능,제주특별자치도 제주시 구좌읍 만장굴길 182,33.530833,126.772028,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
성판악,1,6,DC차데모 + AC3상 + DC콤보,충전가능,제주특별자치도 제주시 조천읍 516로 1865,33.3844995,126.6194071,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
도남1차e편한세상아파트,1,6,DC차데모 + AC3상 + DC콤보,충전가능,제주특별자치도 제주시 오남로 7-13,33.493889,126.521524,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
도남1차e편한세상아파트,2,6,DC차데모 + AC3상 + DC콤보,충전가능,제주특별자치도 제주시 오남로 7-13,33.493889,126.521524,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
민속자연사박물관,1,6,DC차데모 + AC3상 + DC콤보,충전가능,제주특별자치도 제주시 삼성로 40,33.506434,126.53016,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
한라생태숲,1,6,DC차데모 + AC3상 + DC콤보,충전가능,제주특별자치도 제주시 516로 2596,33.430167,126.595944,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
제주특별자치도 인재개발원,1,6,DC차데모 + AC3상 + DC콤보,충전가능,제주특별자치도 제주시 산천단동길 26,33.447073,126.559103,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
외도부영2차아파트,1,6,DC차데모 + AC3상 + DC콤보,충전가능,제주특별자치도 제주시 우평로 318,33.485205,126.433818,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
교래자연휴양림,1,6,DC차데모 + AC3상 + DC콤보,충전가능,제주특별자치도 제주시 조천읍 남조로 2023,33.440096,126.66738,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
신천지아파트,1,6,DC차데모 + AC3상 + DC콤보,충전가능,제주특별자치도 제주시 천수로 72,33.504951,126.543936,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
설문대여성문화센터,1,6,DC차데모 + AC3상 + DC콤보,충전가능,제주특별자치도 제주시 선덕로 8길 12,33.484244,126.500811,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
봉개동 주민센터,1,6,DC차데모 + AC3상 + DC콤보,충전가능,제주특별자치도 제주시 봉개북1길 15,33.4917173,126.5948216,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
보건환경연구원,1,6,DC차데모 + AC3상 + DC콤보,충전가능,제주특별자치도 제주시 삼동길 41,33.4798477,126.4950629,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
추자면사무소,1,6,DC차데모 + AC3상 + DC콤보,충전가능,제주특별자치도 제주시 추자면 추자로 26,33.9636735,126.2960668,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
자치경찰단,1,6,DC차데모 + AC3상 + DC콤보,충전가능,제주특별자치도 제주 제주시 기자길 7,33.484923,126.544017,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
환경성질환예방관리센터,1,6,DC차데모 + AC3상 + DC콤보,충전가능,제주특별자치도 제주시 구좌읍 다랑쉬북로 68-92,33.486348,126.811121,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
애월도서관,1,6,DC차데모 + AC3상 + DC콤보,충전가능,제주특별자치도 제주시 애월읍 일주서로 6339,33.463149,126.331198,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
안덕면사무소,4,6,DC차데모 + AC3상 + DC콤보,충전가능,제주특별자치도 서귀포시 안덕면 화순서서로 74,33.257546,126.330743,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
무릉문화의집,1,6,DC차데모 + AC3상 + DC콤보,충전가능,제주특별자치도 서귀포시 대정읍 무릉리 3314-1,33.2733058,126.1988842,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
표선생활체육관,1,6,DC차데모 + AC3상 + DC콤보,충전가능,제주특별자치도 서귀포시 표선면 한마음초등로 399,33.353139,126.814361,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
제주 곶자왈 도립공원입구,1,6,DC차데모 + AC3상 + DC콤보,충전중,제주특별자치도 서귀포시 대정읍 에듀시티로 178,33.282781,126.27382,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
서귀포예술의전당,1,6,DC차데모 + AC3상 + DC콤보,충전가능,제주특별자치도 서귀포시 태평로 270,33.247124,126.549545,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
동부소방서,1,6,DC차데모 + AC3상 + DC콤보,충전가능,제주특별자치도 서귀포시 성산읍 일주동로 4120번길 7,33.46,126.91,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
서귀포농업기술센터,1,6,DC차데모 + AC3상 + DC콤보,충전가능,제주특별자치도 서귀포시 남원읍 중산간동로 7413,33.2877242,126.607201,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
모구리야영장,1,6,DC차데모 + AC3상 + DC콤보,충전가능,제주특별자치도 서귀포시 성산읍 서성일로 260,33.406556,126.820472,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
동홍동 주민센터,1,6,DC차데모 + AC3상 + DC콤보,충전가능,제주특별자치도 서귀포시 동홍로 104,33.257752,126.569266,24시간 이용가능,환경부,1661-9408,2.02E+13,급속(50kW)
